Origin,Destination,Cabin,Booking Class,Booking Class Fare USD,Airline,Flight number,Dep_Date,Dep_time,match_key,overbooking,no_show,denied_boarding,cancellation
ZZZ,YYY,J,J,1890.23,AA,562,2023-12-07, 15:30,ZZZ_YYY_J_J_AA_562_2023-12-07_ 15:30,0.05589427841943388,0.03200668339914026,0.0011178855683886776,0.014245145356390413
ZZZ,YYY,Y,E,482.96,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_E_AA_562_2023-12-07_ 15:30,0.19166759706148653,0.10795921192690097,0.003833351941229731,0.05064337008960943
ZZZ,YYY,Y,K,657.5,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_K_AA_562_2023-12-07_ 15:30,0.13049327268887598,0.07131399532790764,0.0026098654537775197,0.03666758476985346
ZZZ,YYY,Y,Y,1144.78,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_Y_AA_562_2023-12-07_ 15:30,0.08738809198538676,0.04712174641500072,0.0017477618397077352,0.025190826178750785
ZZZ,YYY,Y,L,593.87,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_L_AA_562_2023-12-07_ 15:30,0.16868571515062114,0.08006693239490054,0.0033737143030124228,0.05951842466264883
ZZZ,YYY,Y,R,529.32,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_R_AA_562_2023-12-07_ 15:30,0.16512767081726898,0.09215296871840195,0.00330255341634538,0.04448815036230342
ZZZ,YYY,Y,M,307.11,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_M_AA_562_2023-12-07_ 15:30,0.1706476223572498,0.09213696623376053,0.0034129524471449963,0.049071844936109596
ZZZ,YYY,Y,S,229.89,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_S_AA_562_2023-12-07_ 15:30,0.20533953303007166,0.11148225694806625,0.004106790660601433,0.05843368412874678
ZZZ,YYY,Y,T,299.32,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_T_AA_562_2023-12-07_ 15:30,0.27373345168321106,0.16166043062929952,0.005474669033664221,0.06485063794386979
ZZZ,YYY,Y,G,313.78,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_G_AA_562_2023-12-07_ 15:30,0.2293933116455639,0.12042093966703682,0.004587866232911278,0.06939920772403779
ZZZ,YYY,Y,H,731.14,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_H_AA_562_2023-12-07_ 15:30,0.1304883180354339,0.06450345617721852,0.002609766360708678,0.043474024005684994
ZZZ,YYY,Y,N,409.32,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_N_AA_562_2023-12-07_ 15:30,0.18750865853737927,0.09380263590377169,0.0037501731707475856,0.06135847557476486
ZZZ,YYY,Y,I,280.98,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_I_AA_562_2023-12-07_ 15:30,0.17442432847914344,0.09984698677119136,0.003488486569582869,0.04448700231937724
ZZZ,YYY,Y,O,446.6,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_O_AA_562_2023-12-07_ 15:30,0.16542369354372968,0.09490502912472086,0.003308473870874594,0.04198104512562212
ZZZ,YYY,Y,B,1001.14,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_B_AA_562_2023-12-07_ 15:30,0.12443692011040132,0.06304158211547449,0.0024887384022080263,0.0399284406232183
ZZZ,YYY,Y,P,354.78,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_P_AA_562_2023-12-07_ 15:30,0.1726638582355583,0.10288251161865206,0.003453277164711166,0.03999470997195009
ZZZ,YYY,J,C,1704.78,AA,562,2023-12-07, 15:30,ZZZ_YYY_J_C_AA_562_2023-12-07_ 15:30,0.17240581748785638,0.10427165371751497,0.0034481163497571275,0.03839204232428059
ZZZ,YYY,Y,V,382.05,AA,562,2023-12-07, 15:30,ZZZ_YYY_Y_V_AA_562_2023-12-07_ 15:30,0.265035434950115,0.14024813402235614,0.0053007086990023,0.07906543255547437
ZZZ,YYY,Y,Y,1144.78,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_Y_AA_562_2023-10-08_ 15:30,0.09479546735141987,0.05218040954676929,0.0018959093470283974,0.026261675166036245
ZZZ,YYY,Y,L,593.87,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_L_AA_562_2023-10-08_ 15:30,0.18439827587996235,0.11179220512673019,0.003687965517599247,0.040795102912472576
ZZZ,YYY,Y,R,529.32,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_R_AA_562_2023-10-08_ 15:30,0.22915833413652734,0.14372366708099002,0.004583166682730547,0.04590203930795189
ZZZ,YYY,Y,E,482.96,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_E_AA_562_2023-10-08_ 15:30,0.16304828393507212,0.09889878543571928,0.0032609656787014425,0.03602166654431862
ZZZ,YYY,Y,K,657.5,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_K_AA_562_2023-10-08_ 15:30,0.17347513299437176,0.09006696783367647,0.0034695026598874352,0.053481573653691314
ZZZ,YYY,Y,N,409.32,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_N_AA_562_2023-10-08_ 15:30,0.2580478606803368,0.1447853138401924,0.005160957213606736,0.06874612086866377
ZZZ,YYY,Y,T,299.32,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_T_AA_562_2023-10-08_ 15:30,0.25032118738429165,0.14334154967940752,0.005006423747685833,0.06379615779574387
ZZZ,YYY,Y,G,313.78,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_G_AA_562_2023-10-08_ 15:30,0.26511243323952616,0.14999554064961326,0.005302248664790523,0.06938174106681495
ZZZ,YYY,Y,M,295.14,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_M_AA_562_2023-10-08_ 15:30,0.1984818606728732,0.10369530113243841,0.003969637213457464,0.0605460003122723
ZZZ,YYY,Y,S,229.89,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_S_AA_562_2023-10-08_ 15:30,0.2638062773060405,0.140827795811959,0.0052761255461208105,0.07746865791505923
ZZZ,YYY,Y,V,382.05,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_V_AA_562_2023-10-08_ 15:30,0.3564018944609775,0.20257339722302234,0.00712803788921955,0.09234479220340096
ZZZ,YYY,Y,I,281.02,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_I_AA_562_2023-10-08_ 15:30,0.18854102342988935,0.11036349253303229,0.003770820468597787,0.04565188821190911
ZZZ,YYY,Y,O,446.6,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_O_AA_562_2023-10-08_ 15:30,0.1934987293632145,0.10720350011246449,0.00386997458726429,0.05291432138907332
ZZZ,YYY,Y,B,1001.14,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_B_AA_562_2023-10-08_ 15:30,0.11654335861273254,0.060163561990646736,0.002330867172254651,0.036274635577645646
ZZZ,YYY,Y,H,731.14,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_H_AA_562_2023-10-08_ 15:30,0.16403642927608006,0.09919392011090179,0.0032807285855216014,0.036544209999890616
ZZZ,YYY,Y,Q,326.6,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_Q_AA_562_2023-10-08_ 15:30,0.26241915455686543,0.15497118573621457,0.005248383091137308,0.062177440956052286
ZZZ,YYY,J,D,1493.41,AA,562,2023-10-08, 15:30,ZZZ_YYY_J_D_AA_562_2023-10-08_ 15:30,0.23353538496848006,0.14038064039545814,0.004670707699369601,0.05286702178678622
ZZZ,YYY,Y,W,860.23,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_W_AA_562_2023-10-08_ 15:30,0.2539328021898819,0.1490316151817322,0.005078656043797638,0.061094659177950594
ZZZ,YYY,J,J,1890.23,AA,562,2023-10-08, 15:30,ZZZ_YYY_J_J_AA_562_2023-10-08_ 15:30,0.054005063413663595,0.03021167191633375,0.0010801012682732718,0.014476854630094875
ZZZ,YYY,Y,P,354.78,AA,562,2023-10-08, 15:30,ZZZ_YYY_Y_P_AA_562_2023-10-08_ 15:30,0.2012919889261748,0.12471047357813428,0.004025839778523496,0.041856174474997704
ZZZ,YYY,J,C,1704.78,AA,562,2023-10-08, 15:30,ZZZ_YYY_J_C_AA_562_2023-10-08_ 15:30,0.21090532883458155,0.12151273606144948,0.004218106576691631,0.05300883267024952
ZZZ,YYY,Y,R,529.32,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_R_AA_562_2023-11-08_ 15:30,0.18981255334373423,0.11356264310992006,0.0037962510668746847,0.04350491301854394
ZZZ,YYY,Y,E,482.96,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_E_AA_562_2023-11-08_ 15:30,0.1872955779672237,0.11265213637875136,0.003745911559344474,0.04233265354558227
ZZZ,YYY,Y,S,229.89,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_S_AA_562_2023-11-08_ 15:30,0.23532276426205978,0.13010141369498263,0.004706455285241196,0.06462528289553295
ZZZ,YYY,Y,Y,1144.78,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_Y_AA_562_2023-11-08_ 15:30,0.09156080453608906,0.04493216319389115,0.001831216090721781,0.030833277775633737
ZZZ,YYY,Y,L,593.87,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_L_AA_562_2023-11-08_ 15:30,0.14704082667825563,0.07330823223407448,0.002940816533565113,0.048366245510498
ZZZ,YYY,Y,W,860.23,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_W_AA_562_2023-11-08_ 15:30,0.20391073216182898,0.11043882803377676,0.00407821464323658,0.05829479787675373
ZZZ,YYY,J,J,1890.23,AA,562,2023-11-08, 15:30,ZZZ_YYY_J_J_AA_562_2023-11-08_ 15:30,0.055451968291359316,0.03176175848093301,0.0011090393658271863,0.014124064077200741
ZZZ,YYY,Y,P,354.78,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_P_AA_562_2023-11-08_ 15:30,0.1494598403970246,0.08065870865998416,0.002989196807940492,0.04301747322035334
ZZZ,YYY,Y,K,657.5,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_K_AA_562_2023-11-08_ 15:30,0.16685390269810904,0.08698939786484036,0.003337078053962181,0.051080156891263044
ZZZ,YYY,Y,Q,326.6,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_Q_AA_562_2023-11-08_ 15:30,0.2240014900015519,0.11255439086580717,0.004480029800031038,0.07280409035099766
ZZZ,YYY,J,D,1493.41,AA,562,2023-11-08, 15:30,ZZZ_YYY_J_D_AA_562_2023-11-08_ 15:30,0.18849950480024172,0.11923833758336076,0.0037699900960048343,0.03674268700558527
ZZZ,YYY,Y,O,446.6,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_O_AA_562_2023-11-08_ 15:30,0.16998865013251938,0.09234628454250236,0.0033997730026503878,0.0483172352065864
ZZZ,YYY,Y,B,1001.14,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_B_AA_562_2023-11-08_ 15:30,0.10556680985097781,0.052692965796581996,0.002111336197019556,0.03466227251341724
ZZZ,YYY,Y,H,731.14,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_H_AA_562_2023-11-08_ 15:30,0.1378999330340301,0.07584119513093594,0.0027579986606806016,0.03826930541488553
ZZZ,YYY,J,C,1704.78,AA,562,2023-11-08, 15:30,ZZZ_YYY_J_C_AA_562_2023-11-08_ 15:30,0.18275594674065468,0.11171684604713097,0.003655118934813094,0.039511454804583596
ZZZ,YYY,Y,V,382.05,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_V_AA_562_2023-11-08_ 15:30,0.2498218829873245,0.1376263302877246,0.00499643765974649,0.06909820893267067
ZZZ,YYY,Y,I,281.02,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_I_AA_562_2023-11-08_ 15:30,0.17925315466279707,0.09881372900788005,0.0035850630932559415,0.04951605442966268
ZZZ,YYY,Y,G,313.78,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_G_AA_562_2023-11-08_ 15:30,0.26104016956535975,0.14825923188791462,0.005220803391307195,0.0677483016641035
ZZZ,YYY,Y,M,295.14,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_M_AA_562_2023-11-08_ 15:30,0.18125261487222735,0.08307777807309995,0.003625052297444547,0.06690653412525975
ZZZ,YYY,Y,N,409.32,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_N_AA_562_2023-11-08_ 15:30,0.1937854082537209,0.10927794469270659,0.003875708165074418,0.05107710006900159
ZZZ,YYY,Y,T,299.32,AA,562,2023-11-08, 15:30,ZZZ_YYY_Y_T_AA_562_2023-11-08_ 15:30,0.2600615323370859,0.14460174599828168,0.005201230646741718,0.07059597726946648
ZZZ,YYY,Y,E,482.96,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_E_AA_562_2023-12-08_ 15:30,0.20045436956855103,0.11540323658086077,0.00400908739137102,0.0504702917436218
ZZZ,YYY,Y,R,529.32,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_R_AA_562_2023-12-08_ 15:30,0.165533088741777,0.0939245786045351,0.00331066177483554,0.0430520188283203
ZZZ,YYY,Y,L,593.87,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_L_AA_562_2023-12-08_ 15:30,0.17168258480187065,0.08898205600121009,0.0034336516960374133,0.05308317387752676
ZZZ,YYY,Y,Y,1144.78,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_Y_AA_562_2023-12-08_ 15:30,0.09459187221121694,0.05325033133215741,0.001891837444224339,0.025023280903206675
ZZZ,YYY,Y,S,215.0,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_S_AA_562_2023-12-08_ 15:30,0.22912971978495522,0.11957123062467966,0.004582594395699104,0.070030797739851
ZZZ,YYY,Y,M,297.28,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_M_AA_562_2023-12-08_ 15:30,0.16278960089432473,0.08172864094621815,0.0032557920178864948,0.05297775399540832
ZZZ,YYY,Y,G,313.78,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_G_AA_562_2023-12-08_ 15:30,0.21998385676878493,0.12014884380596975,0.004399677135375699,0.061885095265572176
ZZZ,YYY,Y,T,299.32,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_T_AA_562_2023-12-08_ 15:30,0.2673064884400394,0.13352807737336045,0.0053461297688007885,0.08766475806849229
ZZZ,YYY,Y,N,409.32,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_N_AA_562_2023-12-08_ 15:30,0.18331835594689558,0.09051537615186049,0.003666367118937912,0.06117831140906946
ZZZ,YYY,Y,H,731.14,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_H_AA_562_2023-12-08_ 15:30,0.15439001589692386,0.0811802442557705,0.003087800317938477,0.04657559728570271
ZZZ,YYY,Y,B,1001.14,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_B_AA_562_2023-12-08_ 15:30,0.10709662229782332,0.05109889242450716,0.0021419324459564667,0.03752224689218575
ZZZ,YYY,Y,O,446.6,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_O_AA_562_2023-12-08_ 15:30,0.1741449086348484,0.10685507725239757,0.003482898172696968,0.037247695349566415
ZZZ,YYY,Y,I,281.14,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_I_AA_562_2023-12-08_ 15:30,0.1930294106296234,0.117059512466164,0.003860588212592468,0.04266995354870077
ZZZ,YYY,Y,V,382.05,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_V_AA_562_2023-12-08_ 15:30,0.2530696658155759,0.12065111408725268,0.005061393316311518,0.08876092552594145
ZZZ,YYY,J,C,1704.78,AA,562,2023-12-08, 15:30,ZZZ_YYY_J_C_AA_562_2023-12-08_ 15:30,0.17243825963751816,0.09831869082986006,0.0034487651927503633,0.044371850692243135
ZZZ,YYY,Y,P,354.78,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_P_AA_562_2023-12-08_ 15:30,0.17213238043499526,0.1013895080926764,0.0034426476086999052,0.041047922146930135
ZZZ,YYY,J,J,1890.23,AA,562,2023-12-08, 15:30,ZZZ_YYY_J_J_AA_562_2023-12-08_ 15:30,0.05687933477290511,0.030492563466715646,0.0011375866954581022,0.016574387320329752
ZZZ,YYY,Y,W,860.23,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_W_AA_562_2023-12-08_ 15:30,0.20651252614702273,0.11379919947403808,0.004130250522940455,0.057087378997348996
ZZZ,YYY,J,D,1493.41,AA,562,2023-12-08, 15:30,ZZZ_YYY_J_D_AA_562_2023-12-08_ 15:30,0.1842134384323853,0.09884885010588706,0.003684268768647706,0.05358550721609218
ZZZ,YYY,Y,Q,326.6,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_Q_AA_562_2023-12-08_ 15:30,0.23055772350260745,0.13540342360689203,0.004611154470052149,0.05538026029160019
ZZZ,YYY,Y,K,657.5,AA,562,2023-12-08, 15:30,ZZZ_YYY_Y_K_AA_562_2023-12-08_ 15:30,0.13446567578254265,0.07148152719941449,0.002689313515650853,0.03978716765913631
ZZZ,YYY,Y,G,313.78,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_G_AA_562_2023-10-09_ 15:30,0.24486262295772906,0.13315636454572902,0.004897252459154581,0.0694644479224976
ZZZ,YYY,Y,T,289.58,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_T_AA_562_2023-10-09_ 15:30,0.28192846061450194,0.16301072010043613,0.005638569212290039,0.07028161769130717
ZZZ,YYY,Y,S,220.48,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_S_AA_562_2023-10-09_ 15:30,0.27040988437235913,0.14623345236670665,0.0054081976874471825,0.07752740508529082
ZZZ,YYY,Y,M,294.8,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_M_AA_562_2023-10-09_ 15:30,0.20742721707005168,0.11233754734191446,0.004148544341401034,0.05930592663170462
ZZZ,YYY,Y,B,989.58,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_B_AA_562_2023-10-09_ 15:30,0.09539096013083052,0.04873083181425949,0.0019078192026166106,0.03020401585814229
ZZZ,YYY,Y,O,444.13,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_O_AA_562_2023-10-09_ 15:30,0.1743932791689288,0.09909871340127625,0.003487865583378576,0.0452095827665168
ZZZ,YYY,Y,I,260.5,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_I_AA_562_2023-10-09_ 15:30,0.19021547827920743,0.10376607647005523,0.0038043095655841486,0.0536348950927578
ZZZ,YYY,Y,N,407.77,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_N_AA_562_2023-10-09_ 15:30,0.1852467598871307,0.09937237034436092,0.0037049351977426143,0.05391704778752197
ZZZ,YYY,Y,H,722.31,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_H_AA_562_2023-10-09_ 15:30,0.13888863474888852,0.07411944972701517,0.0027777726949777706,0.040809189342087264
ZZZ,YYY,J,J,1904.13,AA,562,2023-10-09, 15:30,ZZZ_YYY_J_J_AA_562_2023-10-09_ 15:30,0.0552816007439341,0.031728195911166386,0.0011056320148786821,0.014016649594363152
ZZZ,YYY,Y,W,849.58,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_W_AA_562_2023-10-09_ 15:30,0.24713328020272066,0.12521766422438393,0.004942665604054413,0.07928208922005074
ZZZ,YYY,J,D,1558.67,AA,562,2023-10-09, 15:30,ZZZ_YYY_J_D_AA_562_2023-10-09_ 15:30,0.16723940514684713,0.08910110441325911,0.0033447881029369424,0.04928744888344758
ZZZ,YYY,Y,Q,316.86,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_Q_AA_562_2023-10-09_ 15:30,0.21424019944129832,0.10133611652818628,0.004284803988825967,0.07594501666315676
ZZZ,YYY,Y,V,371.4,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_V_AA_562_2023-10-09_ 15:30,0.25272669070840875,0.12122917510184351,0.0050545338141681755,0.08789905682346771
ZZZ,YYY,J,C,1713.22,AA,562,2023-10-09, 15:30,ZZZ_YYY_J_C_AA_562_2023-10-09_ 15:30,0.16465711369611075,0.10005757878530624,0.003293142273922215,0.03619416005822731
ZZZ,YYY,Y,P,344.13,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_P_AA_562_2023-10-09_ 15:30,0.18479019169656613,0.11011719474358164,0.0036958038339313225,0.04279441881934785
ZZZ,YYY,Y,R,525.95,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_R_AA_562_2023-10-09_ 15:30,0.2026551591110397,0.11536365993838127,0.004053103182220795,0.05233099469678211
ZZZ,YYY,Y,L,580.49,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_L_AA_562_2023-10-09_ 15:30,0.14763458970606008,0.07858075405317796,0.002952691794121202,0.04358505530278587
ZZZ,YYY,Y,Y,1131.4,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_Y_AA_562_2023-10-09_ 15:30,0.10014348577321086,0.05184504963126953,0.0020028697154642174,0.031022454627521182
ZZZ,YYY,Y,K,644.13,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_K_AA_562_2023-10-09_ 15:30,0.15121655622578895,0.08418913796835177,0.003024331124515779,0.04094070467980927
ZZZ,YYY,Y,E,480.49,AA,562,2023-10-09, 15:30,ZZZ_YYY_Y_E_AA_562_2023-10-09_ 15:30,0.16242557597780258,0.09413426533661462,0.0032485115195560518,0.040270903458475255
ZZZ,YYY,Y,M,294.8,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_M_AA_562_2023-11-09_ 15:30,0.18769574969009417,0.09488073897788458,0.0037539149938018834,0.06043518813119131
ZZZ,YYY,Y,G,313.78,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_G_AA_562_2023-11-09_ 15:30,0.1968120712212727,0.10411027855832085,0.003936241424425454,0.05874929262781718
ZZZ,YYY,Y,T,289.58,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_T_AA_562_2023-11-09_ 15:30,0.2948057008643245,0.1596602321780649,0.00589611401728649,0.08428786372919131
ZZZ,YYY,Y,N,407.77,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_N_AA_562_2023-11-09_ 15:30,0.21374057754352926,0.1131885878946971,0.004274811550870585,0.06367911431387663
ZZZ,YYY,Y,K,644.13,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_K_AA_562_2023-11-09_ 15:30,0.15231295801624237,0.07683240027824566,0.0030462591603248475,0.049204701382703324
ZZZ,YYY,Y,E,480.49,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_E_AA_562_2023-11-09_ 15:30,0.18732641059385213,0.10387044659706723,0.0037465282118770427,0.051139856947036176
ZZZ,YYY,Y,R,525.95,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_R_AA_562_2023-11-09_ 15:30,0.15432344638799092,0.08755614487961712,0.0030864689277598184,0.04014461121099113
ZZZ,YYY,Y,L,580.49,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_L_AA_562_2023-11-09_ 15:30,0.15899675211343275,0.09112494283636363,0.003179935042268655,0.04044291633254868
ZZZ,YYY,Y,Y,1131.4,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_Y_AA_562_2023-11-09_ 15:30,0.09890311565234358,0.05135516318309355,0.0019780623130468715,0.030485950038079197
ZZZ,YYY,J,C,1713.22,AA,562,2023-11-09, 15:30,ZZZ_YYY_J_C_AA_562_2023-11-09_ 15:30,0.16600577319857718,0.08629558545167666,0.0033201154639715437,0.051072152562460844
ZZZ,YYY,Y,P,344.13,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_P_AA_562_2023-11-09_ 15:30,0.16551357022701207,0.09102537455403581,0.0033102714045402416,0.045935071547627965
ZZZ,YYY,J,J,1904.13,AA,562,2023-11-09, 15:30,ZZZ_YYY_J_J_AA_562_2023-11-09_ 15:30,0.061262648492878186,0.03370680505808515,0.0012252529698575636,0.016987283985162763
ZZZ,YYY,Y,W,849.58,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_W_AA_562_2023-11-09_ 15:30,0.25947353040568966,0.1420104677249362,0.0051894706081137935,0.07270069116792585
ZZZ,YYY,J,D,1558.67,AA,562,2023-11-09, 15:30,ZZZ_YYY_J_D_AA_562_2023-11-09_ 15:30,0.18168228455079963,0.10457409186079461,0.0036336456910159927,0.04576576671828121
ZZZ,YYY,Y,Q,316.86,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_Q_AA_562_2023-11-09_ 15:30,0.23823744049218232,0.1218328359081415,0.004764748809843646,0.07530571945728882
ZZZ,YYY,Y,H,722.31,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_H_AA_562_2023-11-09_ 15:30,0.1168189856576252,0.06206387680168873,0.002336379713152504,0.03460239876029569
ZZZ,YYY,Y,B,989.58,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_B_AA_562_2023-11-09_ 15:30,0.10203352169426813,0.052787737027030594,0.0020406704338853626,0.03164374873817756
ZZZ,YYY,Y,O,444.13,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_O_AA_562_2023-11-09_ 15:30,0.1632962937022665,0.0927235336773129,0.0032659258740453303,0.04240214333838779
ZZZ,YYY,Y,I,260.5,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_I_AA_562_2023-11-09_ 15:30,0.1893965599197136,0.10359769120727808,0.003787931198394272,0.05312563547310456
ZZZ,YYY,Y,V,371.4,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_V_AA_562_2023-11-09_ 15:30,0.2812644630973845,0.14758851387354302,0.00562528926194769,0.08515437412970213
ZZZ,YYY,Y,S,220.48,AA,562,2023-11-09, 15:30,ZZZ_YYY_Y_S_AA_562_2023-11-09_ 15:30,0.2794934857871,0.14905723996532225,0.0055898697157419994,0.08222018606933743
ZZZ,YYY,Y,L,580.49,AA,562,2023-12-09, 15:30,ZZZ_YYY_Y_L_AA_562_2023-12-09_ 15:30,0.19745662739764616,0.11961719861408134,0.003949132547952924,0.04377573488991748
ZZZ,YYY,Y,Y,1131.4,AA,562,2023-12-09, 15:30,ZZZ_YYY_Y_Y_AA_562_2023-12-09_ 15:30,0.09613945399442783,0.05684573907353413,0.0019227890798885568,0.022708478076077513
ZZZ,YYY,Y,S,220.48,AA,562,2023-12-09, 15:30,ZZZ_YYY_Y_S_AA_562_2023-12-09_ 15:30,0.24354649148463928,0.1319977523722509,0.004870929829692785,0.0695339774700884
ZZZ,YYY,Y,E,480.49,AA,562,2023-12-09, 15:30,ZZZ_YYY_Y_E_AA_562_2023-12-09_ 15:30,0.20119544580133666,0.12217448257252486,0.004023908916026733,0.044312277230793264
ZZZ,YYY,Y,R,525.95,AA,562,2023-12-09, 15:30,ZZZ_YYY_Y_R_AA_562_2023-12-09_ 15:30,0.1782190459016184,0.0980714756858273,0.0035643809180323682,0.049402595455409995
ZZZ,YYY,J,D,1558.67,AA,562,2023-12-09, 15:30,ZZZ_YYY_J_D_AA_562_2023-12-09_ 15:30,0.20808446680705653,0.11966694232459316,0.00416168933614113,0.05252039773237441
ZZZ,YYY,Y,Q,316.86,AA,562,2023-12-09, 15:30,ZZZ_YYY_Y_Q_AA_562_2023-12-09_ 15:30,0.2855579986535384,0.15880802326923693,0.005711159973070768,0.07748771266253554
ZZZ,YYY,Y,K,644.13,AA,562,2023-12-09, 15:30,ZZZ_YYY_Y_K_AA_562_2023-12-09_ 15:30,0.16749432390431246,0.08788277898617065,0.0033498864780862492,0.05071671645077411
